age,job,balance,housing,loan,contact,month,campaign,pdays,poutcome,deposit,marital,education,default,day,duration,previous
32,technician,654,yes,no,cellular,may,4,-1,unknown,yes,single,tertiary,no,25,615,0
49,technician,-287,yes,no,unknown,may,1,-1,unknown,no,married,unknown,no,26,49,0
37,technician,3665,no,no,cellular,aug,3,-1,unknown,yes,single,secondary,no,12,664,0
42,management,11891,no,no,cellular,apr,1,-1,unknown,yes,single,tertiary,no,6,158,0
36,blue-collar,2235,yes,no,cellular,nov,2,-1,unknown,no,single,secondary,no,20,287,0
40,management,158,no,no,telephone,apr,2,-1,unknown,yes,married,tertiary,no,30,712,0
48,management,0,yes,no,cellular,may,1,344,other,no,married,unknown,no,8,612,1
27,services,1501,yes,no,cellular,jul,1,-1,unknown,no,single,tertiary,no,24,187,0
54,services,171,no,yes,cellular,jul,8,-1,unknown,no,married,secondary,no,14,673,0
38,technician,1478,no,no,cellular,aug,4,-1,unknown,yes,married,secondary,no,12,926,0
33,technician,179,yes,no,cellular,nov,2,181,other,no,single,tertiary,no,18,432,4
42,blue-collar,156,yes,no,telephone,may,4,371,failure,no,single,primary,no,15,7,5
32,services,-344,no,yes,cellular,feb,1,-1,unknown,no,married,secondary,no,4,44,0
36,admin.,1815,no,no,unknown,jun,1,-1,unknown,no,single,unknown,no,5,387,0
58,retired,2714,no,no,cellular,may,1,287,failure,yes,married,secondary,no,26,165,2
28,blue-collar,0,yes,no,cellular,may,4,-1,unknown,no,married,secondary,no,15,6,0
34,technician,-276,yes,no,unknown,may,3,-1,unknown,no,divorced,secondary,no,29,175,0
49,housemaid,198,yes,no,unknown,may,3,-1,unknown,no,divorced,primary,no,13,205,0
60,retired,1091,no,no,cellular,jul,5,-1,unknown,yes,divorced,secondary,no,30,441,0
62,self-employed,6,yes,no,cellular,apr,1,182,success,yes,divorced,tertiary,no,13,103,3
32,blue-collar,-84,yes,no,cellular,may,1,-1,unknown,no,single,secondary,no,11,426,0
76,management,1780,yes,no,telephone,apr,3,-1,unknown,yes,married,unknown,no,23,413,0
56,admin.,5310,no,no,unknown,jun,1,-1,unknown,no,married,secondary,no,19,74,0
35,blue-collar,159,yes,yes,cellular,may,1,-1,unknown,yes,married,primary,no,12,826,0
33,management,1150,yes,no,telephone,may,2,-1,unknown,no,single,tertiary,no,12,109,0
34,management,577,yes,no,cellular,apr,2,153,failure,no,married,tertiary,no,20,243,1
41,technician,457,yes,yes,unknown,may,2,-1,unknown,no,married,secondary,no,26,181,0
45,blue-collar,1794,yes,no,unknown,may,2,-1,unknown,no,married,primary,no,14,174,0
55,blue-collar,3297,yes,yes,telephone,apr,1,-1,unknown,no,married,primary,no,30,96,0
28,management,171,no,no,cellular,jun,1,87,success,yes,single,secondary,no,5,324,1
34,technician,440,yes,no,cellular,may,2,345,failure,no,single,secondary,no,6,445,2
50,housemaid,5260,yes,no,cellular,jul,2,-1,unknown,no,married,tertiary,no,24,51,0
36,management,133,yes,no,unknown,may,1,-1,unknown,no,divorced,tertiary,no,9,117,0
46,management,385,yes,no,unknown,may,4,-1,unknown,no,married,tertiary,no,29,52,0
59,admin.,-41,yes,yes,unknown,may,1,-1,unknown,no,divorced,secondary,no,20,171,0
57,services,2225,yes,no,cellular,may,4,-1,unknown,no,divorced,primary,no,18,8,0
63,retired,1490,no,no,cellular,jun,1,-1,unknown,yes,divorced,secondary,no,8,506,0
32,services,376,yes,no,unknown,may,2,-1,unknown,no,divorced,tertiary,no,20,102,0
34,admin.,3185,yes,no,unknown,may,1,-1,unknown,no,married,secondary,no,13,520,0
34,technician,197,no,no,cellular,aug,3,-1,unknown,yes,married,tertiary,no,20,78,0
44,admin.,262,yes,no,cellular,jul,1,-1,unknown,no,married,secondary,no,9,74,0
51,unemployed,-56,yes,no,cellular,nov,3,-1,unknown,no,divorced,secondary,no,19,544,0
42,technician,19,no,no,cellular,aug,4,-1,unknown,yes,divorced,secondary,no,20,875,0
34,management,416,no,no,cellular,aug,4,-1,unknown,no,single,tertiary,no,14,1217,0
31,technician,433,no,no,cellular,aug,2,-1,unknown,no,single,secondary,no,11,1504,0
36,blue-collar,599,yes,no,unknown,may,2,-1,unknown,yes,married,primary,no,21,649,0
31,blue-collar,5345,yes,no,cellular,nov,1,-1,unknown,no,married,secondary,no,18,260,0
28,unemployed,236,no,no,cellular,feb,3,-1,unknown,no,single,primary,no,6,460,0
57,admin.,1401,no,no,cellular,aug,22,-1,unknown,no,married,unknown,no,21,91,0
30,unemployed,330,no,no,cellular,jul,1,80,success,yes,married,tertiary,no,3,264,1
57,management,854,no,no,cellular,oct,1,40,success,yes,divorced,unknown,no,6,480,5
55,technician,240,yes,no,cellular,aug,3,277,success,yes,married,unknown,no,2,108,1
38,entrepreneur,1110,yes,no,cellular,nov,2,183,failure,yes,married,tertiary,no,20,888,2
40,technician,-496,no,no,telephone,jul,2,-1,unknown,no,married,secondary,no,28,22,0
30,management,1221,yes,no,telephone,jul,4,-1,unknown,yes,married,tertiary,no,25,279,0
36,blue-collar,222,yes,no,unknown,may,1,-1,unknown,no,married,secondary,no,23,188,0
73,retired,1388,no,no,cellular,jul,3,190,success,no,married,primary,no,20,146,3
28,services,341,yes,no,cellular,may,3,347,other,yes,single,secondary,no,15,437,3
36,services,472,yes,no,unknown,jun,1,-1,unknown,no,married,secondary,no,19,1017,0
26,student,826,no,no,cellular,jan,1,-1,unknown,no,single,unknown,no,29,177,0
38,blue-collar,1165,yes,no,cellular,aug,3,94,failure,yes,married,secondary,no,13,784,10
29,technician,0,no,no,unknown,may,2,-1,unknown,no,married,secondary,no,12,33,0
42,technician,214,no,no,cellular,apr,1,-1,unknown,yes,divorced,secondary,no,16,127,0
36,entrepreneur,145,yes,no,cellular,may,2,304,success,no,single,tertiary,no,18,450,2
57,services,0,no,no,cellular,aug,1,-1,unknown,yes,single,secondary,no,6,355,0
34,blue-collar,425,yes,no,cellular,jul,7,-1,unknown,no,married,primary,no,16,1389,0
46,management,0,no,no,cellular,may,1,-1,unknown,no,married,tertiary,no,26,401,0
39,entrepreneur,-172,yes,no,cellular,may,2,-1,unknown,yes,married,tertiary,yes,15,562,0
45,entrepreneur,219,yes,yes,cellular,jul,4,-1,unknown,no,married,tertiary,no,28,118,0
41,blue-collar,1384,yes,no,unknown,may,4,-1,unknown,yes,married,secondary,no,15,1162,0
31,self-employed,91,no,no,unknown,may,1,-1,unknown,no,single,tertiary,no,23,206,0
77,retired,0,no,no,cellular,aug,1,-1,unknown,yes,married,tertiary,no,17,286,0
39,technician,1685,yes,no,cellular,may,1,368,failure,no,single,secondary,no,8,319,1
34,blue-collar,577,no,no,unknown,may,1,-1,unknown,no,married,secondary,no,14,337,0
57,management,123,no,no,cellular,feb,2,-1,unknown,no,married,secondary,no,2,154,0
30,services,1881,no,yes,unknown,jun,1,-1,unknown,no,single,secondary,no,26,29,0
33,management,224,no,no,cellular,jun,2,107,success,yes,single,tertiary,no,23,342,2
51,blue-collar,2095,yes,yes,cellular,feb,4,-1,unknown,no,married,primary,no,2,438,0
31,services,447,no,no,cellular,jun,3,77,success,yes,married,secondary,no,4,327,3
60,technician,259,no,no,cellular,jul,1,386,success,yes,married,secondary,no,6,396,2
26,blue-collar,-36,yes,no,unknown,jun,2,-1,unknown,yes,single,secondary,yes,3,482,0
41,management,9,yes,no,cellular,jul,3,-1,unknown,no,married,tertiary,no,22,82,0
30,technician,1289,yes,no,unknown,may,2,-1,unknown,yes,single,tertiary,no,21,1697,0
43,blue-collar,1096,no,yes,unknown,may,1,-1,unknown,no,married,secondary,no,30,180,0
27,student,213,no,no,cellular,mar,1,-1,unknown,yes,single,secondary,no,27,378,0
21,student,794,no,no,cellular,jun,1,-1,unknown,yes,single,secondary,no,5,191,0
59,unknown,27,no,no,unknown,may,3,-1,unknown,no,divorced,unknown,no,5,347,0
42,technician,-321,no,no,cellular,jan,2,-1,unknown,no,single,secondary,no,28,230,0
44,self-employed,1070,yes,no,cellular,aug,2,104,success,yes,divorced,tertiary,no,12,137,3
39,entrepreneur,0,no,no,cellular,nov,7,-1,unknown,no,married,secondary,no,21,108,0
58,blue-collar,73,no,no,unknown,jun,1,-1,unknown,no,married,primary,no,17,116,0
61,retired,0,yes,yes,telephone,aug,13,-1,unknown,no,married,primary,no,18,280,0
37,management,8828,no,no,unknown,jun,3,-1,unknown,yes,single,tertiary,no,12,1010,0
49,management,20,yes,no,cellular,feb,1,-1,unknown,no,married,tertiary,no,4,117,0
58,retired,19,no,yes,cellular,jul,3,-1,unknown,no,married,secondary,no,15,106,0
33,blue-collar,0,yes,no,cellular,nov,2,-1,unknown,no,married,secondary,no,19,330,0
51,blue-collar,50,yes,yes,unknown,may,1,-1,unknown,no,married,secondary,no,6,121,0
36,technician,1044,yes,no,cellular,aug,19,-1,unknown,no,single,secondary,no,20,15,0
46,technician,190,yes,no,cellular,aug,2,-1,unknown,no,married,secondary,no,12,370,0
50,services,1595,no,no,unknown,jun,1,-1,unknown,yes,married,secondary,no,9,882,0
38,management,1477,no,no,cellular,sep,3,769,failure,yes,married,tertiary,no,15,385,2
39,management,297,yes,no,cellular,may,2,-1,unknown,yes,married,tertiary,no,13,734,0
40,technician,1270,no,no,cellular,apr,2,-1,unknown,no,married,secondary,no,17,342,0
39,technician,902,yes,no,cellular,feb,2,180,failure,yes,divorced,secondary,no,10,691,5
37,technician,141,yes,no,cellular,may,1,364,failure,yes,divorced,secondary,no,6,848,3
39,management,4692,yes,no,telephone,nov,2,174,success,no,divorced,tertiary,no,19,214,2
32,management,26,no,no,cellular,aug,6,-1,unknown,no,married,tertiary,no,22,222,0
30,management,314,no,no,cellular,nov,2,175,success,no,married,tertiary,no,19,364,2
35,technician,0,no,no,cellular,jul,2,-1,unknown,no,married,secondary,no,14,125,0
44,admin.,777,yes,no,cellular,may,3,350,failure,no,divorced,secondary,no,18,517,2
31,blue-collar,604,yes,no,cellular,nov,2,-1,unknown,no,married,secondary,no,18,394,0
43,blue-collar,56,no,no,cellular,may,2,-1,unknown,no,married,primary,no,12,365,0
25,blue-collar,217,yes,no,cellular,may,1,-1,unknown,yes,single,secondary,no,18,504,0
26,self-employed,168,no,no,cellular,apr,1,-1,unknown,yes,single,tertiary,no,30,394,0
43,services,2145,no,no,cellular,may,1,183,failure,yes,married,secondary,no,22,271,3
50,management,-6,yes,no,unknown,may,2,-1,unknown,no,divorced,primary,no,19,92,0
31,management,9421,no,no,cellular,nov,1,-1,unknown,yes,single,tertiary,no,25,372,0
33,management,728,yes,no,cellular,aug,5,-1,unknown,no,married,tertiary,no,13,275,0
41,management,5561,no,no,cellular,aug,2,-1,unknown,yes,married,tertiary,no,20,649,0
36,admin.,4708,no,no,cellular,jun,1,-1,unknown,no,divorced,tertiary,no,15,104,0
59,admin.,2343,yes,no,unknown,may,1,-1,unknown,yes,married,secondary,no,5,1042,0
36,unemployed,1766,no,no,unknown,jun,2,-1,unknown,yes,married,secondary,no,11,595,0
42,technician,473,yes,no,cellular,jul,5,-1,unknown,no,married,secondary,no,7,216,0
47,unemployed,0,no,no,cellular,nov,2,-1,unknown,no,married,secondary,yes,18,81,0
59,retired,1296,no,no,cellular,aug,11,-1,unknown,no,married,tertiary,no,11,862,0
25,student,8,no,no,cellular,apr,2,-1,unknown,yes,single,secondary,no,22,107,0
48,management,174,no,no,cellular,aug,2,-1,unknown,no,divorced,tertiary,no,6,290,0
44,blue-collar,88,yes,no,cellular,jul,1,-1,unknown,yes,married,secondary,no,2,275,0
28,blue-collar,254,yes,no,cellular,apr,2,-1,unknown,no,married,primary,no,20,149,0
35,blue-collar,0,yes,no,unknown,may,1,-1,unknown,yes,divorced,secondary,no,20,1205,0
34,entrepreneur,3119,yes,no,unknown,may,4,-1,unknown,no,married,secondary,no,21,250,0
37,blue-collar,178,yes,yes,unknown,jun,1,-1,unknown,no,married,primary,no,9,72,0
32,blue-collar,1,yes,no,cellular,nov,3,-1,unknown,no,married,secondary,no,18,77,0
36,entrepreneur,866,yes,no,cellular,may,1,173,failure,yes,single,secondary,no,11,629,1
34,blue-collar,479,no,no,cellular,jul,1,-1,unknown,no,married,primary,no,11,772,0
30,unemployed,221,no,no,cellular,aug,4,-1,unknown,no,married,secondary,no,8,61,0
68,retired,1146,no,no,cellular,nov,1,187,success,yes,married,secondary,no,16,212,6
58,management,2261,yes,no,cellular,jun,1,391,failure,no,married,tertiary,no,3,1361,1
55,management,505,yes,no,cellular,apr,1,316,other,no,married,tertiary,no,17,58,1
59,retired,0,no,no,cellular,aug,4,-1,unknown,no,married,unknown,no,25,213,0
29,admin.,238,no,no,cellular,may,2,88,failure,yes,married,tertiary,no,25,344,1
42,technician,2625,no,no,cellular,jul,2,-1,unknown,yes,single,tertiary,no,29,2516,0
50,admin.,2405,yes,no,cellular,may,1,287,failure,no,divorced,secondary,yes,6,114,8
41,admin.,0,no,no,unknown,jun,1,-1,unknown,no,married,secondary,no,20,89,0
40,services,4157,yes,no,unknown,may,1,-1,unknown,no,married,secondary,no,15,735,0
34,management,362,yes,no,unknown,may,3,-1,unknown,no,married,tertiary,no,30,38,0
35,services,0,yes,no,unknown,jun,2,-1,unknown,no,married,tertiary,no,2,312,0
39,management,763,no,no,cellular,feb,1,189,failure,yes,single,tertiary,no,22,543,1
47,admin.,0,no,no,cellular,nov,1,190,other,yes,married,secondary,no,10,213,1
38,technician,1685,yes,no,unknown,may,1,-1,unknown,no,single,secondary,no,5,185,0
31,admin.,307,yes,no,unknown,may,1,-1,unknown,yes,married,secondary,no,9,538,0
56,services,450,no,no,unknown,jun,1,-1,unknown,no,divorced,secondary,no,9,47,0
39,blue-collar,2467,no,no,cellular,jul,2,276,other,yes,married,secondary,no,19,207,3
30,management,5359,no,no,cellular,feb,1,191,success,yes,single,tertiary,no,26,427,3
24,student,358,no,no,cellular,jun,1,384,other,yes,single,unknown,no,14,245,1
36,entrepreneur,2700,no,no,cellular,feb,3,-1,unknown,no,married,tertiary,no,4,99,0
55,housemaid,4,no,no,cellular,nov,3,-1,unknown,no,married,primary,no,21,85,0
31,technician,2088,no,no,cellular,feb,14,-1,unknown,no,single,secondary,no,9,15,0
43,blue-collar,2160,no,no,cellular,sep,1,98,success,yes,married,secondary,no,8,261,1
52,unemployed,2251,yes,no,unknown,jun,9,-1,unknown,no,married,secondary,no,3,58,0
33,admin.,51,yes,yes,cellular,oct,1,284,success,yes,married,secondary,no,25,253,3
49,blue-collar,1032,yes,no,unknown,jun,5,-1,unknown,no,married,primary,no,2,41,0
39,services,207,no,no,unknown,jun,2,-1,unknown,no,married,secondary,no,6,78,0
46,management,229,yes,no,unknown,may,1,-1,unknown,no,married,tertiary,no,5,197,0
57,retired,3783,yes,no,unknown,jun,3,-1,unknown,no,married,secondary,no,6,198,0
37,admin.,869,no,no,cellular,jul,8,-1,unknown,no,single,tertiary,no,30,60,0
23,blue-collar,-213,no,no,unknown,may,2,-1,unknown,no,married,primary,no,13,165,0
56,blue-collar,982,yes,yes,cellular,may,2,-1,unknown,no,married,unknown,no,7,135,0
49,technician,596,yes,no,telephone,sep,1,-1,unknown,yes,divorced,tertiary,no,15,722,0
41,management,326,yes,no,cellular,may,1,-1,unknown,yes,married,tertiary,no,5,788,0
77,management,1780,yes,no,cellular,oct,2,183,success,yes,married,unknown,no,23,221,3
30,admin.,0,yes,no,cellular,feb,2,-1,unknown,yes,single,tertiary,no,4,730,0
49,admin.,197,yes,no,cellular,apr,1,182,failure,yes,married,secondary,no,13,223,2
24,blue-collar,476,yes,no,unknown,jun,1,-1,unknown,no,single,secondary,no,4,161,0
41,blue-collar,3851,no,no,cellular,nov,1,-1,unknown,no,single,secondary,no,19,130,0
31,technician,23,no,no,cellular,aug,3,-1,unknown,no,single,tertiary,no,25,121,0
28,blue-collar,674,yes,no,telephone,may,4,-1,unknown,no,married,primary,no,14,921,0
37,technician,1211,yes,no,unknown,may,1,-1,unknown,yes,single,secondary,no,21,795,0
36,management,-633,yes,no,cellular,jul,1,-1,unknown,no,married,tertiary,no,17,106,0
34,blue-collar,503,yes,no,unknown,may,2,-1,unknown,no,married,primary,no,26,120,0
51,retired,67,no,no,unknown,jun,1,-1,unknown,yes,married,primary,no,18,835,0
38,housemaid,4312,no,no,cellular,may,4,175,failure,no,divorced,tertiary,no,15,67,6
34,admin.,0,yes,yes,cellular,may,1,-1,unknown,yes,married,primary,no,14,1020,0
31,entrepreneur,131,yes,no,cellular,jul,1,-1,unknown,no,single,secondary,no,21,157,0
26,technician,192,yes,no,unknown,may,1,-1,unknown,no,single,tertiary,no,15,477,0
37,self-employed,0,no,no,unknown,may,4,-1,unknown,no,married,primary,no,7,112,0
33,services,210,yes,no,cellular,may,2,-1,unknown,yes,married,secondary,no,13,1207,0
55,blue-collar,512,no,no,cellular,aug,2,-1,unknown,yes,married,primary,no,5,1200,0
54,unknown,2206,no,no,cellular,may,1,91,success,yes,married,secondary,no,13,260,4
44,entrepreneur,887,yes,no,cellular,apr,1,14,failure,no,married,secondary,no,17,519,2
36,management,2547,no,no,cellular,jul,1,-1,unknown,no,married,tertiary,no,31,292,0
50,management,1165,no,no,cellular,jul,1,-1,unknown,yes,married,secondary,no,16,455,0
38,admin.,1487,no,no,unknown,jun,2,-1,unknown,no,married,primary,no,9,332,0
53,technician,6181,no,no,cellular,jul,2,209,other,yes,married,primary,no,14,817,3
40,blue-collar,737,yes,yes,unknown,may,1,-1,unknown,no,divorced,primary,no,12,102,0
38,services,6360,no,no,unknown,jun,2,-1,unknown,yes,divorced,unknown,no,20,1409,0
42,services,2567,yes,no,unknown,may,2,-1,unknown,no,married,primary,no,19,401,0
28,blue-collar,3817,yes,no,cellular,may,3,-1,unknown,no,single,secondary,no,4,528,0
52,blue-collar,2276,no,no,unknown,jun,3,-1,unknown,no,married,secondary,no,20,83,0
39,blue-collar,462,yes,no,cellular,may,1,-1,unknown,yes,married,secondary,no,13,590,0
47,blue-collar,292,no,no,cellular,feb,1,-1,unknown,yes,married,secondary,no,10,277,0
52,management,1708,no,no,unknown,sep,1,75,failure,yes,married,unknown,no,6,310,4
33,management,336,no,no,cellular,apr,3,-1,unknown,yes,married,secondary,no,15,179,0
26,self-employed,551,no,no,cellular,jul,1,-1,unknown,yes,single,secondary,no,8,531,0
47,blue-collar,1568,yes,no,cellular,may,3,91,success,yes,married,secondary,no,21,226,8
70,retired,6422,no,no,cellular,mar,1,-1,unknown,yes,married,secondary,no,10,122,0
25,student,2354,no,no,cellular,feb,7,-1,unknown,yes,single,secondary,no,5,226,0
58,admin.,0,yes,no,cellular,nov,1,186,failure,no,married,unknown,no,17,219,2
36,blue-collar,218,yes,no,cellular,may,6,-1,unknown,yes,married,secondary,no,4,619,0
45,admin.,0,yes,no,cellular,nov,1,-1,unknown,no,divorced,secondary,no,17,102,0
34,blue-collar,1454,yes,no,cellular,feb,2,297,failure,yes,married,secondary,no,11,231,2
40,services,1937,yes,no,unknown,jun,1,-1,unknown,no,divorced,primary,no,2,86,0
32,services,1743,yes,no,cellular,apr,1,261,other,no,single,tertiary,no,1,1156,3
35,technician,108,yes,no,cellular,jul,3,-1,unknown,no,married,tertiary,no,31,65,0
29,management,572,yes,no,telephone,nov,1,-1,unknown,yes,single,tertiary,no,8,319,0
25,admin.,894,yes,no,unknown,may,1,-1,unknown,no,married,secondary,no,28,328,0
30,management,232,no,no,cellular,apr,1,-1,unknown,yes,single,tertiary,no,15,141,0
36,management,-547,yes,no,cellular,apr,1,259,failure,no,married,tertiary,no,30,267,2
33,blue-collar,498,no,no,cellular,apr,1,-1,unknown,yes,single,secondary,no,30,301,0
46,management,3984,no,no,cellular,aug,2,-1,unknown,no,married,tertiary,no,13,77,0
60,retired,0,yes,no,unknown,may,1,-1,unknown,no,married,secondary,no,15,229,0
44,management,1791,no,no,cellular,feb,1,190,success,yes,married,tertiary,no,11,71,1
33,technician,256,yes,no,cellular,nov,1,-1,unknown,no,married,secondary,no,18,76,0
55,management,797,no,no,cellular,jul,2,-1,unknown,no,single,tertiary,no,29,24,0
58,retired,499,yes,yes,cellular,jan,1,-1,unknown,no,divorced,tertiary,no,29,181,0
28,self-employed,805,no,no,cellular,feb,1,-1,unknown,yes,single,tertiary,no,16,331,0
52,technician,7,no,yes,unknown,may,1,-1,unknown,no,married,tertiary,no,5,175,0
43,management,2067,yes,no,unknown,may,1,-1,unknown,yes,single,tertiary,no,8,756,0
